region_number,s_num,yr,pct_no_particpate,pct_no_adult,pct_offered_drugs,pct_bullied,pct_bullied_others,pct_cyberbully,pct_cyberbully_others,pct_sexual_comment,pct_sad_activity,pct_sad_adult,pct_consider_sui,pct_asked_help,pct_plan_sui,avg_sui_attempts,pct_tell_adult,pct_sui_training,avg_peer_rel,avg_adult_rel,avg_worry_violence,avg_bully_prob,avg_envi,locality_grouping,division_number,sch_id,region_name,division_name,school_name
6,741,2023,27.4,8,8.9,33.9,7.7,33.3,7.8,34.4,40.9,37.9,16.2,42.5,53.3,2.1,74.8,12.7,4.2,4.7,2.8,3.7,3.6,school,044,0440620,Western Virginia,Henry County,Fieldale-Collinsville Middle
6,316,2023,23.5,5.8,7.9,31,4.1,33.2,6.3,35.4,40.2,38.6,12.7,30,62.5,2,84.2,15.5,4.1,4.6,2.9,3.8,3.6,school,044,0440670,Western Virginia,Henry County,Laurel Park Middle
5,41,2023,11.1,3.4,17.1,34.1,2.4,29.3,4.9,48.8,29.3,36.6,14.6,16.7,33.3,2.2,78,14.6,4.7,4.6,2,2.6,4.5,school,045,0450220,Valley,Highland County,Highland High
1,566,2023,27,7,10.1,31.3,9.9,41.2,13.4,42.8,49.3,38.2,21.2,33.3,55,2.6,62.4,14.1,3.7,4.2,3.2,3.9,2.9,school,114,1140110,Central Virginia,Hopewell City,Carter G. Woodson Middle
2,381,2023,22.6,6.3,8.1,24.7,3.4,27,7.3,33.1,38.3,36.5,11.5,36.4,65.9,2,73.5,15.7,4,4.4,2.9,3.8,3.4,school,046,0460050,Tidewater,Isle of Wight County,Smithfield Middle
2,286,2023,23.9,4.8,8.4,33.6,7.3,40.2,9.8,38.5,39.6,39.6,13.7,48.7,46.2,1.9,80,18.2,4.2,4.6,2.9,3.6,3.6,school,046,0460422,Tidewater,Isle of Wight County,Georgie D. Tyler Middle
2,211,2023,16.1,3.4,4.7,34.1,10,36.5,6.6,41.7,39.3,47.4,16.6,34.3,60,1.9,87.7,10.4,4.3,4.9,2.8,3.6,3.9,school,046,0460424,Tidewater,Isle of Wight County,Westside Elementary
3,21,2023,26.1,1.6,0,33.3,38.1,33.3,9.5,47.6,57.1,71.4,19,25,25,1,76.2,14.3,3.9,4.3,2.1,3.5,3,school,049,0490200,Northern Neck,King and Queen County,King & Queen Elementary
3,70,2023,26.2,4.3,12.9,47.1,8.6,51.4,14.3,38.6,47.1,47.1,11.4,25,87.5,3,71.4,7.1,3.9,4.4,2.8,4,3.3,school,049,0490280,Northern Neck,King and Queen County,Central High
3,14,2023,37.5,1.6,0,42.9,7.1,21.4,7.1,42.9,28.6,57.1,14.3,50,0,1,85.7,28.6,4.9,5.5,2.5,3.7,5.1,school,049,0490290,Northern Neck,King and Queen County,Lawson-Marriott Elementary
3,776,2023,19.2,8.2,7.2,28.1,4.5,25,5.3,30.4,34.3,39.4,10.1,33.3,65.4,1.9,82.1,15.1,4.2,4.7,2.7,3.6,3.6,school,048,0480010,Northern Neck,King George County,King George Middle
3,303,2023,24.3,6.9,11.6,32.7,9.9,40.6,10.9,31,39.9,36.6,12.9,30.8,51.3,2.1,74.3,14.9,4.2,4.5,2.6,3.8,3.5,school,050,0500160,Northern Neck,King William County,Hamilton Holmes Middle
3,46,2023,26.4,9,10.9,34.8,13,50,10.9,41.3,45.7,41.3,8.7,0,25,1.8,69.6,8.7,3.7,4.1,3.1,3.7,3,school,051,0510010,Northern Neck,Lancaster County,Lancaster High
3,73,2023,31.8,8.6,6.8,42.5,16.4,34.2,24.7,43.8,56.2,38.4,15.1,36.4,45.5,2,72.6,28.8,4,4.3,3.1,3.8,3.2,school,051,0510110,Northern Neck,Lancaster County,Lancaster Elementary
7,153,2023,23.3,9.8,4.6,30.1,8.5,30.1,6.5,37.3,35.9,45.1,19,34.5,62.1,1.9,79.7,20.3,4.3,4.8,2.5,3.2,3.8,school,052,0520290,Southwest,Lee County,Pennington Middle
7,111,2023,28.6,14.4,22.5,37.8,7.2,43.2,11.7,45.9,45,27,12.6,50,50,1.6,83.8,16.2,3.8,4.2,3,4.2,2.8,school,052,0520300,Southwest,Lee County,Lee High
7,134,2023,22.4,3.7,13.4,38.8,7.5,37.3,11.2,35.8,29.1,31.3,9,58.3,66.7,2,73.1,12.7,4.3,4.7,2.6,3.4,3.8,school,052,0520470,Southwest,Lee County,Jonesville Middle
7,82,2023,24.1,3.3,6.1,32.9,8.5,32.9,12.2,28,34.1,54.9,11,44.4,44.4,1.6,78,14.6,4.4,4.9,2.6,3.2,3.6,school,052,0520820,Southwest,Lee County,Elydale Middle
7,46,2023,20.4,11.4,26.1,21.7,19.6,30.4,15.2,41.3,37,28.3,21.7,20,80,2.8,65.2,6.5,4.1,4.5,2.9,3,3.6,school,052,0520880,Southwest,Lee County,Thomas Walker High
5,151,2023,17.1,1.7,3.3,19.9,2,20.5,5.3,29.1,26.5,57.6,9.3,35.7,42.9,1.6,85.4,13.2,4.8,5,1.7,2.4,4.5,school,137,1371440,Valley,Lexington City,Lylburn Downing Middle
4,774,2023,11.1,5.3,6.2,15.5,3.9,20.9,6.1,24.3,20.2,45.1,6.5,38,34,1.9,83.9,18.3,4.6,4.9,2.4,3,4,school,053,0530020,Northern Virginia,Loudoun County,J. Lupton Simpson Middle
4,863,2023,13.4,3.8,6.4,14.6,4.2,23.4,7.3,24.3,28.6,41.4,7.4,28.1,53.1,1.8,76.7,13.3,4.6,4.9,2.3,2.9,4.3,school,053,0530030,Northern Virginia,Loudoun County,Seneca Ridge Middle
4,537,2023,15.3,6.7,6.1,15.1,2.2,24.8,5.8,29.4,26.3,41.5,8.9,39.6,54.2,1.6,77.5,17.9,4.5,4.7,2.5,3,3.8,school,053,0530090,Northern Virginia,Loudoun County,Smart's Mill Middle
4,740,2023,12.5,6.9,4.7,14.6,2.6,20.8,4.6,23.9,23.4,44.7,6.9,29.4,45.1,1.6,82.8,15.1,4.6,4.8,2.4,2.9,4,school,053,0530210,Northern Virginia,Loudoun County,Farmwell Station Middle
4,932,2023,10.7,5.9,2.4,12.9,1.9,16,6.5,19.8,24.5,47.2,5.2,33.3,60.4,1.8,85.8,15.2,4.7,5,2.3,2.8,4.3,school,053,0530320,Northern Virginia,Loudoun County,Gum Spring Middle
4,1396,2023,11,3.9,1.8,13,0.9,16.3,4.4,20.1,20.6,49.9,4.3,40.3,62.9,2,87.3,17.8,4.8,5.1,2.3,2.8,4.3,school,053,0530360,Northern Virginia,Loudoun County,Willard Middle
4,660,2023,13,7.5,4.8,16.2,2.6,22.3,4.4,23.2,28.2,50.9,6.5,37.2,48.8,1.9,84.1,16.2,4.5,4.8,2.6,2.9,4.1,school,053,0530520,Northern Virginia,Loudoun County,Harper Park Middle
4,49,2023,20.4,2.9,2,4.1,0,2,0,6.1,14.3,59.2,6.1,33.3,0,2,95.9,16.3,4.9,5.5,1.7,1.7,5.2,school,053,0530531,Northern Virginia,Loudoun County,Virtual Distance Learning
4,701,2023,10.2,6.7,3.4,14,2.6,21,5.4,20.8,22.4,41.5,4,46.4,46.4,1.5,84.2,13.8,4.7,5,2.4,2.8,4.2,school,053,0530570,Northern Virginia,Loudoun County,Stone Hill Middle
4,914,2023,11.8,5.6,3.6,14.8,2.8,17.6,5.7,24.8,23.6,41.5,5,37,71.7,2.4,80.5,12.7,4.6,4.8,2.3,3.1,4,school,053,0530580,Northern Virginia,Loudoun County,J. Michael Lunsford Middle
4,705,2023,22.6,11,14.5,19.3,4.8,26.4,8.8,34.5,32.6,33.6,11.1,39.7,59,2,73.6,11.9,4.1,4.5,3.3,3.7,3.3,school,053,0530760,Northern Virginia,Loudoun County,Sterling Middle
4,383,2023,8.9,2.8,2.9,13.6,1.6,17.5,6,16.2,16.2,48.3,2.3,33.3,33.3,2.3,86.2,14.4,4.9,5.2,1.7,2.3,4.7,school,053,0530790,Northern Virginia,Loudoun County,Blue Ridge Middle
4,968,2023,10.4,3.8,1.1,11.2,0.8,18.7,3.8,25.9,22.4,42,4.3,42.9,54.8,1.4,85.2,12.1,4.8,5,2.1,2.6,4.3,school,053,0530880,Northern Virginia,Loudoun County,Eagle Ridge Middle
4,724,2023,12,2.7,2.2,17.7,1.1,23.2,4.4,28.2,23.5,44.8,6.5,44.7,57.4,1.8,86.2,16.9,4.8,5,2.1,2.9,4.3,school,053,0530921,Northern Virginia,Loudoun County,Harmony Middle
4,934,2023,18.1,7.3,4.8,15.3,1.7,23.4,6.1,27.3,33.2,42,7.4,40.6,62.3,1.7,78.1,12.2,4.5,4.8,2.5,3,4.1,school,053,0530930,Northern Virginia,Loudoun County,River Bend Middle
4,835,2023,11.3,4.6,1.3,15.3,1.2,17.7,4.4,19.3,20.2,44.1,4.1,17.6,52.9,1.5,83,12.2,4.7,5,2.3,2.8,4.2,school,053,0530940,Northern Virginia,Loudoun County,Belmont Ridge Middle
4,629,2023,10.7,6.5,2.2,15.6,1.9,21.3,5.6,23.5,19.9,40.9,6.4,35,62.5,2.1,82.4,14,4.6,4.8,2,2.8,4,school,053,0531040,Northern Virginia,Loudoun County,Trailside Middle
4,1001,2023,6.6,3.6,1.8,10.5,1,16.2,3.7,16.5,16.2,49,3.3,33.3,36.4,1.3,87.3,19.5,5,5.2,2.1,2.5,4.6,school,053,0531120,Northern Virginia,Loudoun County,Brambleton Middle
5,869,2023,21.7,4.1,5.8,25.8,7.2,31.9,9.4,33.4,38.8,45.2,12.9,31.2,64.3,1.9,78.5,11.5,4.3,4.7,2.5,3.3,3.9,school,054,0540601,Valley,Louisa County,Louisa County Middle
8,243,2023,24.6,8.8,11.5,37.9,11.1,41.2,12.3,43.2,43.6,35.4,21.4,30.8,75,2.2,73.3,16.5,4,4.5,2.7,3.7,3.6,school,055,0550171,Southside,Lunenburg County,Lunenburg Middle
5,447,2023,22.5,6.1,13.6,32.4,8.5,36.9,11.4,38.3,38.3,39.8,14.8,37.9,59.1,2.1,70.7,13.9,4,4.4,2.9,3.7,3.5,school,115,1150170,Valley,Lynchburg City,Paul Laurence Dunbar Middle for Innovation
5,287,2023,21.4,6.8,6.6,25.8,4.9,28.6,9.1,31.7,38.7,39.7,9.8,50,60.7,2.5,74.9,11.1,3.8,4.5,3.1,3.6,3.4,school,115,1150340,Valley,Lynchburg City,Sandusky Middle
5,389,2023,19.9,7.1,8.5,28.3,5.7,33.7,7.7,35.2,31.6,39.3,10.3,47.5,57.5,2,76.3,14.7,4.1,4.5,2.8,3.7,3.4,school,115,1150350,Valley,Lynchburg City,Linkhorne Middle
4,338,2023,18.5,9.1,5,36.7,5.6,32,8,32,31.1,43.2,9.2,45.2,58.1,2,76.9,16.9,4.1,4.4,2.7,3.5,3.5,school,056,0560222,Northern Virginia,Madison County,William H. Wetsel Middle
4,590,2023,29,10.3,12.5,24.2,6.3,34.4,8.8,37.1,46.9,33.9,13.7,38.3,63,2.2,64.9,12.5,3.9,4.3,2.9,3.5,3.4,school,144,1440031,Northern Virginia,Manassas Park City,Manassas Park Middle
4,940,2023,26.8,9.6,15.3,24.4,6.2,32.1,9.9,31.1,36.6,35.1,12.6,26.3,51.7,2.2,65,11.2,4,4.5,2.9,3.8,3.4,school,143,1430070,Northern Virginia,Manassas City,Grace E. Metz Middle
4,356,2023,27,7.6,5.6,25.8,4.8,25.6,4.8,32.9,42.4,39.3,14.3,37.3,60.8,2.2,73.9,9.8,4.3,4.9,2.4,3.3,4.1,school,143,1430080,Northern Virginia,Manassas City,Mayfield Intermediate
4,96,2023,31.8,8.5,10.4,40.6,16.7,40.6,18.8,38.5,46.9,36.5,25,16.7,50,2.3,74,12.5,3.8,4.5,2.5,3.3,3.8,school,143,1430471,Northern Virginia,Manassas City,Baldwin Intermediate
6,300,2023,26.2,4.4,8.7,24.3,6,29.7,7.3,31.3,35.3,44.3,15.3,43.5,63,2,76.3,13.3,4.2,4.8,2.8,3.7,3.7,school,116,1160010,Western Virginia,Martinsville City,Martinsville Middle
3,193,2023,33,5.4,6.2,38.9,6.2,38.3,7.3,44.6,48.2,39.9,17.6,32.4,55.9,1.7,83.4,11.9,4.2,4.4,2.3,3.5,3.5,school,057,0570100,Northern Neck,Mathews County,Thomas Hunter Middle
8,572,2023,25.5,4.3,6.5,26.7,7,35.1,7.5,35.3,37.1,43.9,13.1,40,64,2.2,74.3,11.2,4.1,4.6,3,3.9,3.6,school,058,0581040,Southside,Mecklenburg County,Mecklenburg County Middle
3,231,2023,21,8.3,7.4,34.6,7.8,35.9,10.4,38.5,39.8,35.9,14.7,20.6,64.7,2,71,7.8,4.2,4.6,2.5,3.6,3.5,school,059,0590140,Northern Neck,Middlesex County,St. Clare Walker Middle
6,144,2023,24.1,5.9,11.1,36.1,4.2,33.3,6.9,37.5,49.3,43.8,13.2,31.6,57.9,1.8,84.7,13.2,4,4.6,2.7,3.8,3.7,school,060,0600290,Western Virginia,Montgomery County,Shawsville Middle
6,525,2023,20.4,9,15.8,30.9,6.3,32,8,36.6,37,41.3,11.2,31.7,51.7,1.7,80.6,10.9,4.1,4.4,3,3.9,3.1,school,060,0600671,Western Virginia,Montgomery County,Christiansburg Middle
6,719,2023,14.3,4.9,6.8,26.3,3.8,24.8,6.7,34.5,27.8,42.7,8.9,39.1,51.6,2,80.7,14.2,4.5,4.7,2.5,3.2,4,school,060,0600710,Western Virginia,Montgomery County,Blacksburg Middle
6,247,2023,16.5,6,12.1,35.2,6.5,28.7,8.5,35.6,31.6,44.1,10.1,40,52,2.2,81.8,15.4,4.6,4.8,2.4,3.2,4.1,school,060,0600903,Western Virginia,Montgomery County,Auburn Middle
5,299,2023,22.2,4.5,12.4,37.1,10.7,41.1,6.7,36.5,43.1,44.8,16.1,39.6,64.6,1.8,74.2,13.7,4.2,4.6,2.8,3.7,3.5,school,062,0620730,Valley,Nelson County,Nelson Middle
1,607,2023,18.8,5.6,7.6,33.3,3.6,34.3,8.6,35.4,36.9,38.7,10.7,29.2,60,2.1,74.8,9.2,4.3,4.5,2.9,3.7,3.6,school,063,0630100,Central Virginia,New Kent County,New Kent Middle
2,923,2023,22.6,8,11.4,31,7.5,36.9,11.5,40,43.1,35.8,17.8,39.6,56.1,2.1,67.7,15.4,3.8,4.3,3.2,4,3.3,school,117,1170020,Tidewater,Newport News City,Ella J. Fitzgerald Middle
2,125,2023,20.6,5.3,8,32,10.4,36.8,10.4,39.2,39.2,32.8,17.6,54.5,59.1,2.3,65.6,15.2,3.8,4.5,3.4,3.7,2.9,school,117,1170091,Tidewater,Newport News City,Huntington Middle
2,381,2023,20.1,2.7,4.5,29.9,4.5,27,8.4,37,35.7,38.3,12.9,22.4,57.1,1.8,68,8.9,4.1,4.6,2.7,3.4,3.6,school,117,1170110,Tidewater,Newport News City,B.T. Washington Middle
2,762,2023,20.2,5.8,9.8,23.8,4.5,29.1,7.9,30.1,33.3,40,9.7,29.7,60.8,2.2,78.5,15.6,4.1,4.5,2.9,3.7,3.5,school,117,1171260,Tidewater,Newport News City,Ethel M. Gildersleeve Middle
2,556,2023,25.3,7,13.1,26.4,7.9,34.2,10.6,35.8,41.9,40.3,14.6,34.6,56.8,2.2,70.3,14.6,3.9,4.4,3.2,4.1,3.3,school,117,1171270,Tidewater,Newport News City,Homer L. Hines Middle
2,359,2023,24.4,6.1,9.7,23.1,5.8,34,8.9,39,41.8,42.3,16.7,20,61.7,2.3,70.5,13.9,3.8,4.5,3.2,3.8,3.3,school,117,1171393,Tidewater,Newport News City,Crittenden Middle
2,80,2023,28.3,5.4,1.2,13.8,0,7.5,1.2,11.2,36.2,40,12.5,30,100,2.3,83.8,22.5,4.2,5.2,2,2.1,4.6,school,117,1171394,Tidewater,Newport News City,Point Option Alternative School
2,193,2023,18.9,7.7,7.8,20.2,4.1,29.5,9.8,31.1,36.3,37.3,14.5,32.1,57.1,2.3,71.5,9.8,3.9,4.4,3.3,3.8,3.2,school,117,1171400,Tidewater,Newport News City,Mary Passage Middle
2,200,2023,19.1,5.5,3.5,26.5,11,42.5,10,39.5,35,34.5,15.5,29,41.9,2.1,68.5,10,4.2,4.5,2.9,3.8,3.4,school,117,1171405,Tidewater,Newport News City,Achievable Dream Middle/High
2,892,2023,24.3,7.3,11.7,28.3,7.5,29.9,10.9,39.3,36.5,33.6,14.9,41.4,63.9,2.2,71.4,15.9,3.9,4.3,3.1,3.9,3.2,school,118,1180020,Tidewater,Norfolk City,Blair Middle
2,128,2023,26.9,8.2,16.4,39.1,12.5,39.1,17.2,41.4,42.2,40.6,19.5,26.9,84.6,1.9,69.5,19.5,3.8,4.3,2.9,3.6,3.3,school,118,1180090,Tidewater,Norfolk City,Ghent K-8
2,355,2023,23.6,4.2,4.5,31.3,3.9,30.7,7.3,41.1,35.8,39.4,13.8,30.6,51,1.5,75.2,9.3,4.5,4.7,2.5,3.1,3.9,school,118,1180185,Tidewater,Norfolk City,Academy for Discovery at Lakewood
2,598,2023,23.8,9.2,17.2,24.7,7.9,31.4,10.9,38.8,41.8,31.6,16.7,29,59,2.2,67.1,13.5,3.9,4.3,3.2,3.7,3.3,school,118,1180490,Tidewater,Norfolk City,Northside Middle
2,157,2023,23.1,5.2,5.1,29.9,8.3,35,7.6,32.5,36.9,31.2,21,24.2,45.5,1.9,73.2,15.9,4.2,4.7,2.6,3.6,3.8,school,118,1180560,Tidewater,Norfolk City,Crossroads PreK-8 School
2,755,2023,26.7,6.2,13.9,31.8,10.5,37.9,12.7,41.1,43.2,38.8,18.4,33.8,66.9,2.5,65.3,15.5,3.8,4.3,3.3,3.9,3.1,school,118,1180570,Tidewater,Norfolk City,Norview Middle
2,556,2023,25.5,7.5,13.1,31.8,9,34.2,13.8,40.8,43.9,34,15.5,39.5,64,2.3,66,12.1,3.8,4.2,3.4,4,2.9,school,118,1180760,Tidewater,Norfolk City,Azalea Gardens Middle
2,173,2023,20.7,9.1,10.4,22.5,12.1,34.7,13.9,37,35.3,35.3,14.5,44,44,2.2,64.7,17.9,3.8,3.9,3.2,3.9,2.5,school,118,1180770,Tidewater,Norfolk City,Southside STEM Academy at Campostella
2,189,2023,31.3,8.7,6.9,33.3,9,31.7,10.1,37,37.6,27.5,21.7,29.3,53.7,2.2,64,13.8,4,4.4,3,3.8,3.4,school,118,1180790,Tidewater,Norfolk City,Lake Taylor
2,11,2023,25,10.5,18.2,9.1,0,45.5,18.2,18.2,27.3,27.3,9.1,0,100,4,63.6,9.1,3.8,4.3,2.4,3,2.8,school,118,1182115,Tidewater,Norfolk City,Norfolk Alternative Middle
2,267,2023,16.4,2.4,9.7,27,7.1,30,6.7,41.2,34.8,50.9,15.7,34.9,53.5,1.6,79.4,16.9,4.5,4.8,2.2,3.1,4,school,118,1182127,Tidewater,Norfolk City,The Academy of International Studies at Rosemont
2,149,2023,20.9,4.9,12.8,30.2,6.7,30.9,8.1,32.9,41.6,43,14.8,22.7,68.2,2.3,72.5,12.8,3.8,4.1,2.6,4.1,3.3,school,065,0650360,Tidewater,Northampton County,Northampton Middle
2,62,2023,24.6,8.7,11.3,40.3,12.9,35.5,17.7,43.5,40.3,35.5,21,15.4,76.9,2.5,77.4,11.3,4,4.6,2.9,3.7,3.7,school,065,0650451,Tidewater,Northampton County,Occohannock Elementary
2,45,2023,22,8.8,2.2,48.9,6.7,33.3,11.1,35.6,44.4,31.1,11.1,20,60,3.4,77.8,8.9,3.7,4.3,3,3.7,3.3,school,065,0650452,Tidewater,Northampton County,Kiptopeke Elementary
3,214,2023,18.6,6.9,10.3,29.4,9.3,35.5,7,34.1,36.4,37.4,15,25,65.6,2.3,80.8,10.7,4.2,4.6,2.8,3.4,3.7,school,066,0660210,Northern Neck,Northumberland County,Northumberland Middle
7,55,2023,20.3,2.1,9.1,23.6,7.3,29.1,9.1,27.3,38.2,45.5,16.4,22.2,66.7,2.3,80,12.7,4.7,4.9,1.8,2.8,4.5,school,119,1190020,Southwest,Norton City,J.I. Burton High
7,101,2023,24.1,6.7,5,33.7,5.9,35.6,8.9,31.7,31.7,53.5,16.8,41.2,58.8,1.7,83.2,12.9,4.4,5.1,2.3,3.1,4.3,school,119,1190040,Southwest,Norton City,Norton Elementary
8,108,2023,16,7.4,9.3,30.6,3.7,27.8,8.3,28.7,38,40.7,8.3,33.3,66.7,2.4,83.3,16.7,4.3,4.8,2.6,3.6,3.8,school,067,0670300,Southside,Nottoway County,Nottoway Intermediate
8,160,2023,27.6,6.1,8.8,27.5,4.4,32.5,8.8,31.2,41.2,48.8,12.5,45,75,1.9,76.9,10,4.1,4.6,3,3.6,3.4,school,067,0670302,Southside,Nottoway County,Nottoway Middle
4,383,2023,21.4,4.9,7,33.9,8.6,38.6,7,31.3,36.6,44.4,11.7,48.9,46.7,2.3,74.9,11.2,4.1,4.6,2.7,3.7,3.5,school,068,0680340,Northern Virginia,Orange County,Prospect Heights Middle
4,539,2023,23.6,10.8,8.2,32.1,4.5,33.4,7.2,33.6,37.7,34.7,9.5,35.3,64.7,1.9,78.3,9.8,4.1,4.6,2.8,3.8,3.5,school,068,0680471,Northern Virginia,Orange County,Locust Grove Middle
4,238,2023,21.8,4.6,5.5,38.7,8.4,42.4,7.1,31.9,39.9,47.9,9.2,22.7,54.5,1.8,84.5,8.4,4.3,4.8,2.8,3.9,3.6,school,069,0690390,Northern Virginia,Page County,Page County Middle
4,243,2023,20.2,5.6,11.1,35.8,6.6,36.6,8.6,37.9,35.8,38.3,14.8,38.9,66.7,2.1,81.9,19.3,4.4,4.6,2.5,3.5,3.9,school,069,0690400,Northern Virginia,Page County,Luray Middle
6,38,2023,12.5,1.3,0,31.6,7.9,34.2,2.6,31.6,28.9,55.3,10.5,25,25,1.5,92.1,15.8,5,5.4,2.1,2.6,4.3,school,070,0700080,Western Virginia,Patrick County,Woolwine Elementary
6,25,2023,11.1,1.3,16,32,8,36,0,20,36,56,16,50,25,2.5,84,16,4.5,4.4,2.4,3.1,4,school,070,0700150,Western Virginia,Patrick County,Meadows of Dan Elementary
6,80,2023,16.7,6.5,0,16.2,5,22.5,2.5,18.8,26.2,43.8,3.8,33.3,100,1.3,76.2,7.5,4.8,5,2.1,2.8,4.2,school,070,0700320,Western Virginia,Patrick County,Stuart Elementary
6,106,2023,20.9,3.6,2.8,32.1,9.4,22.6,3.8,31.1,30.2,41.5,8.5,33.3,55.6,1.2,81.1,9.4,4.7,5.1,2.4,3.3,4.3,school,070,0700350,Western Virginia,Patrick County,Hardin Reynolds Memorial School
6,51,2023,12.7,4.7,0,21.6,5.9,27.5,7.8,25.5,39.2,41.2,9.8,40,80,1.6,72.5,5.9,4.5,4.7,1.8,2.5,4.2,school,070,0700440,Western Virginia,Patrick County,Blue Ridge Elementary
6,132,2023,25.2,9.8,9.1,21.2,6.1,25.8,7.6,29.5,34.1,39.4,10.6,28.6,50,1.6,78,11.4,4.3,4.6,2.8,3.5,3.9,school,070,0700700,Western Virginia,Patrick County,Patrick County High
1,386,2023,27.9,9.1,11.4,32.4,6.7,41.2,12.2,39.9,44,30.8,17.6,42.6,70.6,2.7,72,12.7,3.5,4.2,3.3,4,2.9,school,120,1200121,Central Virginia,Petersburg City,Vernon Johns Middle
6,341,2023,24.9,7.8,7.9,35.2,11.1,33.7,9.7,37,37.8,34.9,15.5,39.6,58.5,2.2,71.6,9.4,3.9,4.3,2.8,3.9,3.3,school,071,0710290,Western Virginia,Pittsylvania County,Gretna Middle
6,367,2023,19.9,6.6,9.8,29.2,6.3,37.6,8.4,31.1,35.7,42.5,13.9,35.8,54.7,1.9,80.4,13.4,4.1,4.7,2.5,3.8,3.7,school,071,0711090,Western Virginia,Pittsylvania County,Dan River Middle
6,430,2023,24,7.2,11.2,33.5,7.9,35.6,10,35.3,42.8,39.1,15.8,38.2,63.2,2,78.6,11.4,4.3,4.7,2.7,3.7,3.6,school,071,0711130,Western Virginia,Pittsylvania County,Tunstall Middle
6,376,2023,16.8,4.4,7.4,28.7,8.5,31.9,7.7,29,37.8,46,13,24.5,55.1,2,80.1,16,4.4,4.8,2.6,3.7,3.8,school,071,0711660,Western Virginia,Pittsylvania County,Chatham Middle
2,420,2023,14.9,4.1,2.1,23.6,2.6,27.4,4.3,31.2,26.4,49.8,8.8,32.4,48.6,1.6,83.6,11.7,4.5,5,2,2.9,4.1,school,142,1420130,Tidewater,Poquoson City,Poquoson Middle
2,46,2023,14.3,7.6,6.5,15.2,4.3,34.8,13,37,41.3,52.2,10.9,40,60,3.4,76.1,4.3,4,4.9,2.8,3.6,3.3,school,121,1210060,Tidewater,Portsmouth City,Park View Elementary
2,62,2023,27.1,2.7,4.8,27.4,19.4,27.4,9.7,29,37.1,41.9,8.1,20,60,2.2,69.4,12.9,4.1,4.5,2.4,3.5,3.8,school,121,1210160,Tidewater,Portsmouth City,Churchland Primary & Intermediate
2,53,2023,20.7,6.9,7.5,26.4,9.4,26.4,18.9,30.2,34,26.4,9.4,20,60,2.2,66,13.2,3.8,4.4,3.3,3.7,3.1,school,121,1210190,Tidewater,Portsmouth City,Douglass Park Elementary
2,37,2023,24.4,3.9,13.5,43.2,13.5,29.7,16.2,35.1,48.6,40.5,24.3,33.3,77.8,2.4,62.2,18.9,3.7,4.2,3.2,3.9,3.1,school,121,1210210,Tidewater,Portsmouth City,Westhaven Elementary
2,68,2023,26,14.4,13.2,51.5,16.2,33.8,16.2,48.5,52.9,29.4,19.1,30.8,69.2,1.8,60.3,14.7,3.6,3.9,3.3,4.2,3.3,school,121,1210230,Tidewater,Portsmouth City,Waterview Elementary
2,77,2023,18.8,7.6,6.5,40.3,6.5,37.7,3.9,42.9,41.6,29.9,19.5,13.3,66.7,2.3,71.4,3.9,3.8,4.2,3.2,3.6,3.5,school,121,1210290,Tidewater,Portsmouth City,Simonsdale Elementary
2,324,2023,27.4,7.8,21.3,28.7,10.2,37.7,11.1,36.1,43.8,36.1,18.8,35.5,46.8,1.8,63.3,16,3.6,4.3,3.2,4,2.9,school,121,1210310,Tidewater,Portsmouth City,William E. Waters Middle
2,585,2023,28.5,7,12.5,23.2,6,29.9,9.6,31.8,43.1,40.5,17.1,28.7,54.5,2.2,65.6,11.5,4,4.5,3.3,3.8,3.3,school,121,1210320,Tidewater,Portsmouth City,Churchland Middle
2,65,2023,19.2,6.4,1.5,27.7,3.1,32.3,7.7,33.8,41.5,43.1,16.9,18.2,54.5,1.9,83.1,15.4,4.2,4.8,2.6,3.3,3.7,school,121,1210321,Tidewater,Portsmouth City,Churchland Academy Elementary
2,75,2023,21,5,2.7,32,5.3,28,12,29.3,37.3,42.7,10.7,25,62.5,1.9,78.7,9.3,3.9,4.4,2.9,3.4,3.4,school,121,1210650,Tidewater,Portsmouth City,Churchland Elementary
2,352,2023,22.1,8.1,9.7,21.3,5.7,34.4,8.8,33.5,42.9,43.2,16.5,29.3,55.2,2.1,71,12.8,3.8,4.1,3.3,3.9,3,school,121,1211130,Tidewater,Portsmouth City,Cradock Middle
2,49,2023,14.3,11.2,16.3,38.8,4.1,28.6,16.3,28.6,49,36.7,12.2,83.3,33.3,2.5,71.4,10.2,3.8,4.4,3.1,3.8,2.9,school,121,1211400,Tidewater,Portsmouth City,Cradock Elementary
2,63,2023,14.5,5.1,6.3,38.1,7.9,28.6,7.9,42.9,36.5,46,20.6,46.2,61.5,2.4,69.8,12.7,3.9,4.6,2.9,3.4,3.6,school,121,1211630,Tidewater,Portsmouth City,Hodges Manor Elementary
2,55,2023,21,4.4,7.3,29.1,5.5,29.1,16.4,38.2,45.5,45.5,29.1,43.8,87.5,2.4,80,16.4,3.9,4.6,3.2,3.8,3.1,school,121,1211650,Tidewater,Portsmouth City,Lakeview Elementary
2,10,2023,23.1,9.5,20,10,20,20,20,0,50,50,10,0,100,1,60,20,3.7,4.5,1.6,2.2,3.5,school,121,1211761,Tidewater,Portsmouth City,New Directions Center
