label,locality_grouping,name,value
Richmond Career Education and Employment Charter School,school,avg_peer_rel,5.3
Richmond Career Education and Employment Charter School,school,avg_adult_rel,5.5
Richmond Career Education and Employment Charter School,school,avg_bully_prob,2.6
Richmond Community High,school,pct_mental_health_training,14.2
Richmond Community High,school,avg_peer_rel,4.8
Richmond Community High,school,avg_adult_rel,5
Richmond Community High,school,avg_bully_prob,1.9
Cave Spring High,school,pct_mental_health_training,23.9
Cave Spring High,school,avg_peer_rel,4.3
Cave Spring High,school,avg_adult_rel,4.6
Cave Spring High,school,avg_bully_prob,3.3
Glenvar High,school,pct_mental_health_training,34.9
Glenvar High,school,avg_peer_rel,4.3
Glenvar High,school,avg_adult_rel,4.7
Glenvar High,school,avg_bully_prob,3.2
Hidden Valley High,school,pct_mental_health_training,32.7
Hidden Valley High,school,avg_peer_rel,4.3
Hidden Valley High,school,avg_adult_rel,4.3
Hidden Valley High,school,avg_bully_prob,3.2
Northside High,school,pct_mental_health_training,29.2
Northside High,school,avg_peer_rel,4.1
Northside High,school,avg_adult_rel,4.5
Northside High,school,avg_bully_prob,3.5
William Byrd High,school,pct_mental_health_training,27.9
William Byrd High,school,avg_peer_rel,4.3
William Byrd High,school,avg_adult_rel,4.7
William Byrd High,school,avg_bully_prob,3.3
Rockbridge County High,school,pct_mental_health_training,15.4
Rockbridge County High,school,avg_peer_rel,4.1
Rockbridge County High,school,avg_adult_rel,4.2
Rockbridge County High,school,avg_bully_prob,3.9
East Rockingham High,school,pct_mental_health_training,23.1
East Rockingham High,school,avg_peer_rel,4.1
East Rockingham High,school,avg_adult_rel,4.4
East Rockingham High,school,avg_bully_prob,3.6
Spotswood High,school,pct_mental_health_training,18.3
Spotswood High,school,avg_peer_rel,4.5
Spotswood High,school,avg_adult_rel,4.7
Spotswood High,school,avg_bully_prob,3
Turner Ashby High,school,pct_mental_health_training,14.1
Turner Ashby High,school,avg_peer_rel,4.3
Turner Ashby High,school,avg_adult_rel,4.6
Turner Ashby High,school,avg_bully_prob,3.3
Salem High — Salem City,school,pct_mental_health_training,17.2
Salem High — Salem City,school,avg_peer_rel,4.3
Salem High — Salem City,school,avg_adult_rel,4.7
Salem High — Salem City,school,avg_bully_prob,3.3
Gate City High,school,pct_mental_health_training,14.9
Gate City High,school,avg_peer_rel,4.3
Gate City High,school,avg_adult_rel,4.4
Gate City High,school,avg_bully_prob,3.7
Strasburg High,school,pct_mental_health_training,18.6
Strasburg High,school,avg_peer_rel,4
Strasburg High,school,avg_adult_rel,4.4
Strasburg High,school,avg_bully_prob,3.7
Chilhowie High,school,pct_mental_health_training,21.3
Chilhowie High,school,avg_peer_rel,4.2
Chilhowie High,school,avg_adult_rel,4.5
Chilhowie High,school,avg_bully_prob,3.6
Northwood High,school,pct_mental_health_training,14.8
Northwood High,school,avg_peer_rel,4.2
Northwood High,school,avg_adult_rel,4.8
Northwood High,school,avg_bully_prob,3.4
Southampton High,school,pct_mental_health_training,13.3
Southampton High,school,avg_peer_rel,3.7
Southampton High,school,avg_adult_rel,4.1
Southampton High,school,avg_bully_prob,3.8
Chancellor High,school,pct_mental_health_training,17.5
Chancellor High,school,avg_peer_rel,3.9
Chancellor High,school,avg_adult_rel,4.4
Chancellor High,school,avg_bully_prob,3.4
Courtland High,school,pct_mental_health_training,25.9
Courtland High,school,avg_peer_rel,4.1
Courtland High,school,avg_adult_rel,4.5
Courtland High,school,avg_bully_prob,3.4
Massaponax High,school,pct_mental_health_training,18.9
Massaponax High,school,avg_peer_rel,4
Massaponax High,school,avg_adult_rel,4.3
Massaponax High,school,avg_bully_prob,3.7
Riverbend High,school,pct_mental_health_training,22.5
Riverbend High,school,avg_peer_rel,4.2
Riverbend High,school,avg_adult_rel,4.6
Riverbend High,school,avg_bully_prob,3.4
Spotsylvania High,school,pct_mental_health_training,18.2
Spotsylvania High,school,avg_peer_rel,4.1
Spotsylvania High,school,avg_adult_rel,4.5
Spotsylvania High,school,avg_bully_prob,3.5
Brooke Point High,school,pct_mental_health_training,26.5
Brooke Point High,school,avg_peer_rel,4.2
Brooke Point High,school,avg_adult_rel,4.5
Brooke Point High,school,avg_bully_prob,3.1
Colonial Forge High,school,pct_mental_health_training,23.8
Colonial Forge High,school,avg_peer_rel,4.3
Colonial Forge High,school,avg_adult_rel,4.5
Colonial Forge High,school,avg_bully_prob,3.1
Mountain View High — Stafford County,school,pct_mental_health_training,24.1
Mountain View High — Stafford County,school,avg_peer_rel,4.3
Mountain View High — Stafford County,school,avg_adult_rel,4.6
Mountain View High — Stafford County,school,avg_bully_prob,3.1
North Stafford High,school,pct_mental_health_training,18.4
North Stafford High,school,avg_peer_rel,4.2
North Stafford High,school,avg_adult_rel,4.5
North Stafford High,school,avg_bully_prob,3
Stafford Senior High,school,pct_mental_health_training,24.2
Stafford Senior High,school,avg_peer_rel,4.2
Stafford Senior High,school,avg_adult_rel,4.4
Stafford Senior High,school,avg_bully_prob,3.3
Staunton High,school,pct_mental_health_training,18.4
Staunton High,school,avg_peer_rel,4.1
Staunton High,school,avg_adult_rel,4.6
Staunton High,school,avg_bully_prob,3.5
King's Fork High,school,pct_mental_health_training,17.3
King's Fork High,school,avg_peer_rel,3.9
King's Fork High,school,avg_adult_rel,4.2
King's Fork High,school,avg_bully_prob,3.5
Lakeland High,school,pct_mental_health_training,13.2
Lakeland High,school,avg_peer_rel,3.8
Lakeland High,school,avg_adult_rel,4.2
Lakeland High,school,avg_bully_prob,3.4
Nansemond River High,school,pct_mental_health_training,17.5
Nansemond River High,school,avg_peer_rel,4.1
Nansemond River High,school,avg_adult_rel,4.4
Nansemond River High,school,avg_bully_prob,3.4
Surry County High,school,pct_mental_health_training,8.8
Surry County High,school,avg_peer_rel,4.1
Surry County High,school,avg_adult_rel,4.3
Surry County High,school,avg_bully_prob,2.8
Graham High,school,pct_mental_health_training,17.7
Graham High,school,avg_peer_rel,4.2
Graham High,school,avg_adult_rel,4.6
Graham High,school,avg_bully_prob,3.4
Richlands High,school,pct_mental_health_training,15.1
Richlands High,school,avg_peer_rel,4.2
Richlands High,school,avg_adult_rel,4.6
Richlands High,school,avg_bully_prob,3.7
Tazewell High,school,pct_mental_health_training,14.8
Tazewell High,school,avg_peer_rel,4.2
Tazewell High,school,avg_adult_rel,4.6
Tazewell High,school,avg_bully_prob,3.5
Abingdon High,school,pct_mental_health_training,18.8
Abingdon High,school,avg_peer_rel,4.1
Abingdon High,school,avg_adult_rel,4.3
Abingdon High,school,avg_bully_prob,3.6
Holston High,school,pct_mental_health_training,25.5
Holston High,school,avg_peer_rel,4.5
Holston High,school,avg_adult_rel,4.9
Holston High,school,avg_bully_prob,3.1
John S. Battle High,school,pct_mental_health_training,17.4
John S. Battle High,school,avg_peer_rel,4.4
John S. Battle High,school,avg_adult_rel,4.7
John S. Battle High,school,avg_bully_prob,3.5
Waynesboro High,school,pct_mental_health_training,16.1
Waynesboro High,school,avg_peer_rel,4
Waynesboro High,school,avg_adult_rel,4.4
Waynesboro High,school,avg_bully_prob,3.4
Westmoreland High,school,pct_mental_health_training,21.2
Westmoreland High,school,avg_peer_rel,4
Westmoreland High,school,avg_adult_rel,4.2
Westmoreland High,school,avg_bully_prob,3.3
Jamestown High,school,pct_mental_health_training,22.1
Jamestown High,school,avg_peer_rel,4.3
Jamestown High,school,avg_adult_rel,4.5
Jamestown High,school,avg_bully_prob,3.2
Lafayette High,school,pct_mental_health_training,21.6
Lafayette High,school,avg_peer_rel,4.3
Lafayette High,school,avg_adult_rel,4.5
Lafayette High,school,avg_bully_prob,3.2
Warhill High,school,pct_mental_health_training,25.1
Warhill High,school,avg_peer_rel,3.9
Warhill High,school,avg_adult_rel,4.1
Warhill High,school,avg_bully_prob,3.6
John Handley High,school,pct_mental_health_training,16.9
John Handley High,school,avg_peer_rel,4.1
John Handley High,school,avg_adult_rel,4.4
John Handley High,school,avg_bully_prob,3.3
Eastside High,school,pct_mental_health_training,13.1
Eastside High,school,avg_peer_rel,4.5
Eastside High,school,avg_adult_rel,4.9
Eastside High,school,avg_bully_prob,3
Fort Chiswell High,school,pct_mental_health_training,19.5
Fort Chiswell High,school,avg_peer_rel,4.1
Fort Chiswell High,school,avg_adult_rel,4.4
Fort Chiswell High,school,avg_bully_prob,3.6
George Wythe High,school,pct_mental_health_training,20.9
George Wythe High,school,avg_peer_rel,4.2
George Wythe High,school,avg_adult_rel,4.6
George Wythe High,school,avg_bully_prob,3.5
Rural Retreat High,school,pct_mental_health_training,16.5
Rural Retreat High,school,avg_peer_rel,4.4
Rural Retreat High,school,avg_adult_rel,4.9
Rural Retreat High,school,avg_bully_prob,3
Bruton High,school,pct_mental_health_training,19.4
Bruton High,school,avg_peer_rel,3.9
Bruton High,school,avg_adult_rel,4.3
Bruton High,school,avg_bully_prob,3.3
Grafton High,school,pct_mental_health_training,20.6
Grafton High,school,avg_peer_rel,4.4
Grafton High,school,avg_adult_rel,4.7
Grafton High,school,avg_bully_prob,2.9
Tabb High,school,pct_mental_health_training,18.5
Tabb High,school,avg_peer_rel,4.4
Tabb High,school,avg_adult_rel,4.7
Tabb High,school,avg_bully_prob,3
York High,school,pct_mental_health_training,22.8
York High,school,avg_peer_rel,4.3
York High,school,avg_adult_rel,4.6
York High,school,avg_bully_prob,3.1
York River Academy,school,pct_mental_health_training,22
York River Academy,school,avg_peer_rel,4.2
York River Academy,school,avg_adult_rel,5.1
York River Academy,school,avg_bully_prob,1.7
Arcadia Middle,school,pct_mental_health_training,10.3
Arcadia Middle,school,avg_peer_rel,3.9
Arcadia Middle,school,avg_adult_rel,4.4
Arcadia Middle,school,avg_bully_prob,3.6
Chincoteague High,school,pct_mental_health_training,12.1
Chincoteague High,school,avg_peer_rel,4.4
Chincoteague High,school,avg_adult_rel,4.7
Chincoteague High,school,avg_bully_prob,3
Nandua Middle,school,pct_mental_health_training,10.4
Nandua Middle,school,avg_peer_rel,4.2
Nandua Middle,school,avg_adult_rel,4.6
Nandua Middle,school,avg_bully_prob,3.6
Community Lab School,school,pct_mental_health_training,14.8
Community Lab School,school,avg_peer_rel,5
Community Lab School,school,avg_adult_rel,5.2
Community Lab School,school,avg_bully_prob,1.6
Jackson P. Burley Middle,school,pct_mental_health_training,14
Jackson P. Burley Middle,school,avg_peer_rel,4.3
Jackson P. Burley Middle,school,avg_adult_rel,4.6
Jackson P. Burley Middle,school,avg_bully_prob,3.3
Joseph T. Henley Middle,school,pct_mental_health_training,10.6
Joseph T. Henley Middle,school,avg_peer_rel,4.6
Joseph T. Henley Middle,school,avg_adult_rel,4.6
Joseph T. Henley Middle,school,avg_bully_prob,2.9
Journey Middle,school,pct_mental_health_training,11.7
Journey Middle,school,avg_peer_rel,4.1
Journey Middle,school,avg_adult_rel,4.5
Journey Middle,school,avg_bully_prob,3.4
Lakeside Middle,school,pct_mental_health_training,9.8
Lakeside Middle,school,avg_peer_rel,4.6
Lakeside Middle,school,avg_adult_rel,4.8
Lakeside Middle,school,avg_bully_prob,2.7
Leslie H. Walton Middle,school,pct_mental_health_training,9.9
Leslie H. Walton Middle,school,avg_peer_rel,4.5
Leslie H. Walton Middle,school,avg_adult_rel,4.7
Leslie H. Walton Middle,school,avg_bully_prob,3.2
Francis C. Hammond Middle,school,pct_mental_health_training,13.3
Francis C. Hammond Middle,school,avg_peer_rel,4.1
Francis C. Hammond Middle,school,avg_adult_rel,4.5
Francis C. Hammond Middle,school,avg_bully_prob,3.7
George Washington Middle,school,pct_mental_health_training,12.8
George Washington Middle,school,avg_peer_rel,4.2
George Washington Middle,school,avg_adult_rel,4.5
George Washington Middle,school,avg_bully_prob,3.8
Covington Middle,school,pct_mental_health_training,12.3
Covington Middle,school,avg_peer_rel,4.2
Covington Middle,school,avg_adult_rel,4.7
Covington Middle,school,avg_bully_prob,4
Amelia County Middle,school,pct_mental_health_training,13.6
Amelia County Middle,school,avg_peer_rel,3.9
Amelia County Middle,school,avg_adult_rel,4.2
Amelia County Middle,school,avg_bully_prob,3.8
Amherst Middle,school,pct_mental_health_training,12.5
Amherst Middle,school,avg_peer_rel,4.6
Amherst Middle,school,avg_adult_rel,4.9
Amherst Middle,school,avg_bully_prob,3.2
Monelison Middle,school,pct_mental_health_training,19.6
Monelison Middle,school,avg_peer_rel,3.9
Monelison Middle,school,avg_adult_rel,4.3
Monelison Middle,school,avg_bully_prob,3.9
Appomattox Middle,school,pct_mental_health_training,15.3
Appomattox Middle,school,avg_peer_rel,4.1
Appomattox Middle,school,avg_adult_rel,4.5
Appomattox Middle,school,avg_bully_prob,3.8
Dorothy Hamm Middle,school,pct_mental_health_training,16
Dorothy Hamm Middle,school,avg_peer_rel,4.7
Dorothy Hamm Middle,school,avg_adult_rel,4.8
Dorothy Hamm Middle,school,avg_bully_prob,2.8
Jefferson Middle,school,pct_mental_health_training,12
Jefferson Middle,school,avg_peer_rel,4.4
Jefferson Middle,school,avg_adult_rel,4.7
Jefferson Middle,school,avg_bully_prob,3.3
Kenmore Middle,school,pct_mental_health_training,19
Kenmore Middle,school,avg_peer_rel,4.3
Kenmore Middle,school,avg_adult_rel,4.6
Kenmore Middle,school,avg_bully_prob,3.4
Swanson Middle,school,pct_mental_health_training,15.9
Swanson Middle,school,avg_peer_rel,4.7
Swanson Middle,school,avg_adult_rel,4.8
Swanson Middle,school,avg_bully_prob,2.9
Williamsburg Middle,school,pct_mental_health_training,26.8
Williamsburg Middle,school,avg_peer_rel,4.9
Williamsburg Middle,school,avg_adult_rel,4.9
Williamsburg Middle,school,avg_bully_prob,2.4
S. Gordon Stewart Middle,school,pct_mental_health_training,8.7
S. Gordon Stewart Middle,school,avg_peer_rel,4.2
S. Gordon Stewart Middle,school,avg_adult_rel,4.5
S. Gordon Stewart Middle,school,avg_bully_prob,3.7
Stuarts Draft Middle,school,pct_mental_health_training,13.3
Stuarts Draft Middle,school,avg_peer_rel,4.1
Stuarts Draft Middle,school,avg_adult_rel,4.5
Stuarts Draft Middle,school,avg_bully_prob,3.5
Wilson Middle,school,pct_mental_health_training,9.6
Wilson Middle,school,avg_peer_rel,4.3
Wilson Middle,school,avg_adult_rel,4.7
Wilson Middle,school,avg_bully_prob,3.7
Bath County High,school,pct_mental_health_training,3.1
Bath County High,school,avg_peer_rel,4.1
Bath County High,school,avg_adult_rel,4.7
Bath County High,school,avg_bully_prob,3.5
Forest Middle,school,pct_mental_health_training,14.1
Forest Middle,school,avg_peer_rel,4.6
Forest Middle,school,avg_adult_rel,4.8
Forest Middle,school,avg_bully_prob,3.4
Liberty Middle — Bedford County,school,pct_mental_health_training,14.4
Liberty Middle — Bedford County,school,avg_peer_rel,4.2
Liberty Middle — Bedford County,school,avg_adult_rel,4.6
Liberty Middle — Bedford County,school,avg_bully_prob,3.8
Staunton River Middle,school,pct_mental_health_training,17.5
Staunton River Middle,school,avg_peer_rel,4.4
Staunton River Middle,school,avg_adult_rel,4.6
Staunton River Middle,school,avg_bully_prob,4
Bland County High,school,pct_mental_health_training,17
Bland County High,school,avg_peer_rel,4.3
Bland County High,school,avg_adult_rel,4.7
Bland County High,school,avg_bully_prob,3.8
Central Academy Middle,school,pct_mental_health_training,10.8
Central Academy Middle,school,avg_peer_rel,4.6
Central Academy Middle,school,avg_adult_rel,5.1
Central Academy Middle,school,avg_bully_prob,2.9
Read Mountain Middle,school,pct_mental_health_training,6.4
Read Mountain Middle,school,avg_peer_rel,4.4
Read Mountain Middle,school,avg_adult_rel,4.8
Read Mountain Middle,school,avg_bully_prob,3.4
Virginia Middle,school,pct_mental_health_training,13.5
Virginia Middle,school,avg_peer_rel,4.1
Virginia Middle,school,avg_adult_rel,4.5
Virginia Middle,school,avg_bully_prob,4
Council High,school,pct_mental_health_training,17.6
Council High,school,avg_peer_rel,4.6
Council High,school,avg_adult_rel,4.8
Council High,school,avg_bully_prob,3.1
Hurley High,school,pct_mental_health_training,6.2
Hurley High,school,avg_peer_rel,4.8
Hurley High,school,avg_adult_rel,5.2
Hurley High,school,avg_bully_prob,2.3
Twin Valley High,school,pct_mental_health_training,6.1
Twin Valley High,school,avg_peer_rel,4.4
Twin Valley High,school,avg_adult_rel,4.6
Twin Valley High,school,avg_bully_prob,3.1
Buckingham County Middle,school,pct_mental_health_training,12.3
Buckingham County Middle,school,avg_peer_rel,4
Buckingham County Middle,school,avg_adult_rel,4.4
Buckingham County Middle,school,avg_bully_prob,4
Parry McCluer High,school,pct_mental_health_training,19
Parry McCluer High,school,avg_peer_rel,4.7
Parry McCluer High,school,avg_adult_rel,5.1
Parry McCluer High,school,avg_bully_prob,2.8
Parry McCluer Middle,school,pct_mental_health_training,16.9
Parry McCluer Middle,school,avg_peer_rel,4.7
Parry McCluer Middle,school,avg_adult_rel,5.1
Parry McCluer Middle,school,avg_bully_prob,3.2
Altavista High,school,pct_mental_health_training,9.8
Altavista High,school,avg_peer_rel,4.4
Altavista High,school,avg_adult_rel,4.7
Altavista High,school,avg_bully_prob,3.6
Brookville Middle,school,pct_mental_health_training,14.5
Brookville Middle,school,avg_peer_rel,4.2
Brookville Middle,school,avg_adult_rel,4.5
Brookville Middle,school,avg_bully_prob,4
Rustburg Middle,school,pct_mental_health_training,13.2
Rustburg Middle,school,avg_peer_rel,4.3
Rustburg Middle,school,avg_adult_rel,4.7
Rustburg Middle,school,avg_bully_prob,3.8
William Campbell High,school,pct_mental_health_training,9.9
William Campbell High,school,avg_peer_rel,4.1
William Campbell High,school,avg_adult_rel,4.7
William Campbell High,school,avg_bully_prob,3.6
Caroline Middle,school,pct_mental_health_training,12.8
Caroline Middle,school,avg_peer_rel,4
Caroline Middle,school,avg_adult_rel,4.2
Caroline Middle,school,avg_bully_prob,4
Carroll County Middle,school,pct_mental_health_training,11.9
Carroll County Middle,school,avg_peer_rel,4.4
Carroll County Middle,school,avg_adult_rel,4.7
Carroll County Middle,school,avg_bully_prob,3.4
Charles City County High,school,pct_mental_health_training,13.2
Charles City County High,school,avg_peer_rel,4.1
Charles City County High,school,avg_adult_rel,4.1
Charles City County High,school,avg_bully_prob,3.6
Central Middle,school,pct_mental_health_training,15.2
Central Middle,school,avg_peer_rel,4.2
Central Middle,school,avg_adult_rel,4.5
Central Middle,school,avg_bully_prob,3.4
Charlottesville Middle,school,pct_mental_health_training,15.7
Charlottesville Middle,school,avg_peer_rel,4.1
Charlottesville Middle,school,avg_adult_rel,4.4
Charlottesville Middle,school,avg_bully_prob,3.8
Walker Upper Elementary,school,pct_mental_health_training,7.1
Walker Upper Elementary,school,avg_peer_rel,4.3
Walker Upper Elementary,school,avg_adult_rel,4.9
Walker Upper Elementary,school,avg_bully_prob,3.6
Crestwood Middle,school,pct_mental_health_training,14.9
Crestwood Middle,school,avg_peer_rel,4
Crestwood Middle,school,avg_adult_rel,4.6
Crestwood Middle,school,avg_bully_prob,3.9
Deep Creek Middle,school,pct_mental_health_training,14.1
Deep Creek Middle,school,avg_peer_rel,4.3
Deep Creek Middle,school,avg_adult_rel,4.8
Deep Creek Middle,school,avg_bully_prob,3.8
Great Bridge Middle,school,pct_mental_health_training,12.4
Great Bridge Middle,school,avg_peer_rel,4.6
Great Bridge Middle,school,avg_adult_rel,4.9
Great Bridge Middle,school,avg_bully_prob,3.1
Greenbrier Middle,school,pct_mental_health_training,11.1
Greenbrier Middle,school,avg_peer_rel,4.3
Greenbrier Middle,school,avg_adult_rel,4.6
Greenbrier Middle,school,avg_bully_prob,3.8
Hickory Middle,school,pct_mental_health_training,11.9
Hickory Middle,school,avg_peer_rel,4.6
Hickory Middle,school,avg_adult_rel,4.9
Hickory Middle,school,avg_bully_prob,3.4
Hugo A. Owens Middle,school,pct_mental_health_training,12.9
Hugo A. Owens Middle,school,avg_peer_rel,4.3
Hugo A. Owens Middle,school,avg_adult_rel,4.7
Hugo A. Owens Middle,school,avg_bully_prob,3.5
Indian River Middle,school,pct_mental_health_training,15
Indian River Middle,school,avg_peer_rel,3.9
Indian River Middle,school,avg_adult_rel,4.5
Indian River Middle,school,avg_bully_prob,4
Jolliff Middle,school,pct_mental_health_training,15.8
Jolliff Middle,school,avg_peer_rel,4.4
Jolliff Middle,school,avg_adult_rel,4.7
Jolliff Middle,school,avg_bully_prob,3.3
Oscar Smith Middle,school,pct_mental_health_training,12.9
Oscar Smith Middle,school,avg_peer_rel,4
Oscar Smith Middle,school,avg_adult_rel,4.5
Oscar Smith Middle,school,avg_bully_prob,3.8
Western Branch Middle,school,pct_mental_health_training,12.4
Western Branch Middle,school,avg_peer_rel,4.2
Western Branch Middle,school,avg_adult_rel,4.5
Western Branch Middle,school,avg_bully_prob,3.6
Bailey Bridge Middle,school,pct_mental_health_training,16
Bailey Bridge Middle,school,avg_peer_rel,4.1
Bailey Bridge Middle,school,avg_adult_rel,4.3
Bailey Bridge Middle,school,avg_bully_prob,3.9
Carver Middle,school,pct_mental_health_training,20
Carver Middle,school,avg_peer_rel,3.6
Carver Middle,school,avg_adult_rel,4
Carver Middle,school,avg_bully_prob,4
Elizabeth Davis Middle,school,pct_mental_health_training,15
Elizabeth Davis Middle,school,avg_peer_rel,4.2
Elizabeth Davis Middle,school,avg_adult_rel,4.4
Elizabeth Davis Middle,school,avg_bully_prob,3.6
Falling Creek Middle,school,pct_mental_health_training,17.4
Falling Creek Middle,school,avg_peer_rel,3.6
Falling Creek Middle,school,avg_adult_rel,4
Falling Creek Middle,school,avg_bully_prob,4
Manchester Middle,school,pct_mental_health_training,15.8
Manchester Middle,school,avg_peer_rel,3.8
Manchester Middle,school,avg_adult_rel,4.2
Manchester Middle,school,avg_bully_prob,3.8
Matoaca Middle,school,pct_mental_health_training,19.2
Matoaca Middle,school,avg_peer_rel,3.9
Matoaca Middle,school,avg_adult_rel,4.1
Matoaca Middle,school,avg_bully_prob,3.9
Midlothian Middle,school,pct_mental_health_training,21.6
Midlothian Middle,school,avg_peer_rel,4.5
Midlothian Middle,school,avg_adult_rel,4.5
Midlothian Middle,school,avg_bully_prob,3.5
Providence Middle,school,pct_mental_health_training,17.5
Providence Middle,school,avg_peer_rel,3.9
Providence Middle,school,avg_adult_rel,4.1
Providence Middle,school,avg_bully_prob,3.9
Robious Middle,school,pct_mental_health_training,17.7
Robious Middle,school,avg_peer_rel,4.4
Robious Middle,school,avg_adult_rel,4.6
Robious Middle,school,avg_bully_prob,3.4
Salem Church Middle,school,pct_mental_health_training,19.9
Salem Church Middle,school,avg_peer_rel,3.9
Salem Church Middle,school,avg_adult_rel,4.1
Salem Church Middle,school,avg_bully_prob,3.7
Swift Creek Middle,school,pct_mental_health_training,15.8
Swift Creek Middle,school,avg_peer_rel,4.3
Swift Creek Middle,school,avg_adult_rel,4.4
Swift Creek Middle,school,avg_bully_prob,3.6
Tomahawk Creek Middle,school,pct_mental_health_training,16.8
Tomahawk Creek Middle,school,avg_peer_rel,4.5
Tomahawk Creek Middle,school,avg_adult_rel,4.6
Tomahawk Creek Middle,school,avg_bully_prob,3.6
Johnson-Williams Middle,school,pct_mental_health_training,11.7
Johnson-Williams Middle,school,avg_peer_rel,4.3
Johnson-Williams Middle,school,avg_adult_rel,4.6
Johnson-Williams Middle,school,avg_bully_prob,3.6
Colonial Beach High,school,pct_mental_health_training,12.5
Colonial Beach High,school,avg_peer_rel,4.5
Colonial Beach High,school,avg_adult_rel,4.6
Colonial Beach High,school,avg_bully_prob,3.4
Colonial Heights Middle,school,pct_mental_health_training,13.9
Colonial Heights Middle,school,avg_peer_rel,4.1
Colonial Heights Middle,school,avg_adult_rel,4.7
Colonial Heights Middle,school,avg_bully_prob,3.6
Craig County High,school,pct_mental_health_training,20.5
Craig County High,school,avg_peer_rel,4.2
Craig County High,school,avg_adult_rel,4.4
Craig County High,school,avg_bully_prob,3.5
Culpeper Middle,school,pct_mental_health_training,14.2
Culpeper Middle,school,avg_peer_rel,4.2
Culpeper Middle,school,avg_adult_rel,4.6
Culpeper Middle,school,avg_bully_prob,3.7
Floyd T. Binns Middle,school,pct_mental_health_training,17.9
Floyd T. Binns Middle,school,avg_peer_rel,4.2
Floyd T. Binns Middle,school,avg_adult_rel,4.6
Floyd T. Binns Middle,school,avg_bully_prob,3.5
Cumberland Middle,school,pct_mental_health_training,11
Cumberland Middle,school,avg_peer_rel,4.2
Cumberland Middle,school,avg_adult_rel,4.6
Cumberland Middle,school,avg_bully_prob,3.6
O. Trent Bonner Middle,school,pct_mental_health_training,14.4
O. Trent Bonner Middle,school,avg_peer_rel,3.6
O. Trent Bonner Middle,school,avg_adult_rel,4.1
O. Trent Bonner Middle,school,avg_bully_prob,4
Westwood Middle,school,pct_mental_health_training,18.9
Westwood Middle,school,avg_peer_rel,3.9
Westwood Middle,school,avg_adult_rel,4.5
Westwood Middle,school,avg_bully_prob,4
Ridgeview Middle,school,pct_mental_health_training,19.9
Ridgeview Middle,school,avg_peer_rel,4.3
Ridgeview Middle,school,avg_adult_rel,4.6
Ridgeview Middle,school,avg_bully_prob,3.6
Dinwiddie County Middle,school,pct_mental_health_training,12
Dinwiddie County Middle,school,avg_peer_rel,3.9
Dinwiddie County Middle,school,avg_adult_rel,4.2
Dinwiddie County Middle,school,avg_bully_prob,3.8
Essex High,school,pct_mental_health_training,10.5
Essex High,school,avg_peer_rel,3.9
Essex High,school,avg_adult_rel,4.3
Essex High,school,avg_bully_prob,3.9
James H. Cary Intermediate,school,pct_mental_health_training,10.3
James H. Cary Intermediate,school,avg_peer_rel,4.2
James H. Cary Intermediate,school,avg_adult_rel,4.6
James H. Cary Intermediate,school,avg_bully_prob,3.9
Carson Middle,school,pct_mental_health_training,25.7
Carson Middle,school,avg_peer_rel,4.7
Carson Middle,school,avg_adult_rel,4.9
Carson Middle,school,avg_bully_prob,2.8
Cooper Middle,school,pct_mental_health_training,25.2
Cooper Middle,school,avg_peer_rel,4.6
Cooper Middle,school,avg_adult_rel,4.8
Cooper Middle,school,avg_bully_prob,3
Franklin Middle,school,pct_mental_health_training,21.7
Franklin Middle,school,avg_peer_rel,4.6
Franklin Middle,school,avg_adult_rel,4.7
Franklin Middle,school,avg_bully_prob,2.8
Frost Middle,school,pct_mental_health_training,23.3
Frost Middle,school,avg_peer_rel,4.5
Frost Middle,school,avg_adult_rel,4.7
Frost Middle,school,avg_bully_prob,2.9
Glasgow Middle,school,pct_mental_health_training,11.3
Glasgow Middle,school,avg_peer_rel,4.1
Glasgow Middle,school,avg_adult_rel,4.5
Glasgow Middle,school,avg_bully_prob,3.6
Hayfield Secondary,school,pct_mental_health_training,17
Hayfield Secondary,school,avg_peer_rel,4.3
Hayfield Secondary,school,avg_adult_rel,4.6
Hayfield Secondary,school,avg_bully_prob,3.4
Herndon Middle,school,pct_mental_health_training,14.7
Herndon Middle,school,avg_peer_rel,4.3
Herndon Middle,school,avg_adult_rel,4.4
Herndon Middle,school,avg_bully_prob,3.4
Holmes Middle,school,pct_mental_health_training,11.3
Holmes Middle,school,avg_peer_rel,4.3
Holmes Middle,school,avg_adult_rel,4.6
Holmes Middle,school,avg_bully_prob,3.4
Hughes Middle,school,pct_mental_health_training,15.7
Hughes Middle,school,avg_peer_rel,4.3
Hughes Middle,school,avg_adult_rel,4.4
Hughes Middle,school,avg_bully_prob,3.4
Irving Middle,school,pct_mental_health_training,21.3
Irving Middle,school,avg_peer_rel,4.5
Irving Middle,school,avg_adult_rel,4.6
Irving Middle,school,avg_bully_prob,2.9
Jackson Middle,school,pct_mental_health_training,14.5
Jackson Middle,school,avg_peer_rel,4.2
Jackson Middle,school,avg_adult_rel,4.5
Jackson Middle,school,avg_bully_prob,3.4
Johnson Middle,school,pct_mental_health_training,17.8
Johnson Middle,school,avg_peer_rel,4.4
Johnson Middle,school,avg_adult_rel,4.7
Johnson Middle,school,avg_bully_prob,3.2
Key Middle,school,pct_mental_health_training,13.7
Key Middle,school,avg_peer_rel,4.3
